INDICATOR,GEO_PICT,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,DATA_SOURCE
SPC_12_4_2,FJ,2007,3.53681,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2008,3.87575,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2009,4.31334,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2010,4.08249,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2011,4.57095,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2012,3.33317,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2013,7.71552,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2014,12.42432,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2015,13.72369,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2016,14.85148,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2017,16.33409,KG,UNSD/UNEP Questionnaire on Environment Statistics
SPC_12_4_2,FJ,2021,16.6404,PERCENT,"Ministry of Finance, Strategic Planning, National Development and Statistics, Fiji Government. Voluntary National Review, Strengthening Resilience to Meet the Challenges of Climate Change and Other Global Issues, July 2023."
SPC_14_6_1,MH,2018,,N,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting 
SPC_14_6_1,MH,2022,4.0,N,FAO: Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting
SPC_14_6_1,FM,2018,4.0,N,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting 
ER_GRF_PLNTSTOR,MH,2018,0.0,N,FAO
ER_MRN_MARINKBA,MH,2000,0.0,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2001,0.0,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2002,5.0,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2003,5.0,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2004,5.91,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2005,5.91,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2006,6.69,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2007,6.69,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2008,6.69,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2009,6.69,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2010,6.7,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2011,6.7,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2012,7.62,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2013,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2014,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2015,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2016,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2017,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2018,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
ER_MRN_MARINKBA,MH,2019,7.85,PERCENT,"BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
SPC_15_8_1,PW,2016,1.0,BOOL,"Data gathered through a literature search (primary sources ECOLEX, FAOLEX) and consultation with country experts"
SPC_15_8_1,PW,2020,1.0,BOOL,"Data gathered from the latest version of NBSAP, collected from UNSD."
ER_RSK_LST,FM,1993,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1994,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1995,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1996,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1997,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1998,0.76,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
ER_RSK_LST,FM,1999,0.75,INDEX," BirdLife International and IUCN (2024), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weightd by the proportion of each species's distribution in the country or region."
